Precursor m/z,Fragment m/z,Fragment Intensity
"Precursor(Weight=387.22425, Charge=2)",301.6629638671875,21.175
"Precursor(Weight=387.22425, Charge=2)",302.1596984863281,84.36005
"Precursor(Weight=387.22425, Charge=2)",307.17620849609375,69.117645
"Precursor(Weight=387.22425, Charge=2)",308.1568298339844,137.11076
"Precursor(Weight=387.22425, Charge=2)",308.1645202636719,200.19514
"Precursor(Weight=387.22425, Charge=2)",309.16229248046875,72.91413
"Precursor(Weight=387.22425, Charge=2)",309.17120361328125,112.00108
"Precursor(Weight=387.22425, Charge=2)",309.3602294921875,15.163462
"Precursor(Weight=387.22425, Charge=2)",310.21319580078125,105.19145
"Precursor(Weight=387.22425, Charge=2)",312.1582946777344,69.697784
"Precursor(Weight=387.22425, Charge=2)",312.7733154296875,27.072674
"Precursor(Weight=387.22425, Charge=2)",313.1795654296875,23.002777
"Precursor(Weight=387.22425, Charge=2)",316.2172546386719,153.85583
"Precursor(Weight=387.22425, Charge=2)",317.2231140136719,37.5
"Precursor(Weight=387.22425, Charge=2)",318.1462097167969,47.1125
"Precursor(Weight=387.22425, Charge=2)",321.67767333984375,301.91782
"Precursor(Weight=387.22425, Charge=2)",321.7786865234375,10.321428
"Precursor(Weight=387.22425, Charge=2)",322.140625,88.07407
"Precursor(Weight=387.22425, Charge=2)",323.1246643066406,143.38844
"Precursor(Weight=387.22425, Charge=2)",325.187255859375,518.88275
"Precursor(Weight=387.22425, Charge=2)",325.6259765625,40.0
"Precursor(Weight=387.22425, Charge=2)",326.16009521484375,33.8
"Precursor(Weight=387.22425, Charge=2)",326.17047119140625,246.1854
"Precursor(Weight=387.22425, Charge=2)",326.1916809082031,128.086
"Precursor(Weight=387.22425, Charge=2)",327.1656494140625,138.79004
"Precursor(Weight=387.22425, Charge=2)",328.146484375,27.351744
"Precursor(Weight=387.22425, Charge=2)",329.18255615234375,115.90726
"Precursor(Weight=387.22425, Charge=2)",330.14654541015625,30.08446
"Precursor(Weight=387.22425, Charge=2)",330.1619567871094,51.84
"Precursor(Weight=387.22425, Charge=2)",330.17230224609375,353.43402
"Precursor(Weight=387.22425, Charge=2)",331.299072265625,132.15384
"Precursor(Weight=387.22425, Charge=2)",332.481689453125,31.787163
"Precursor(Weight=387.22425, Charge=2)",335.16790771484375,59.8443
"Precursor(Weight=387.22425, Charge=2)",337.14642333984375,229.50667
"Precursor(Weight=387.22425, Charge=2)",337.1850891113281,16.2
"Precursor(Weight=387.22425, Charge=2)",337.2459411621094,15.778846
"Precursor(Weight=387.22425, Charge=2)",339.1632385253906,81.85256
"Precursor(Weight=387.22425, Charge=2)",339.5631408691406,12.25
"Precursor(Weight=387.22425, Charge=2)",340.14593505859375,39.603573
"Precursor(Weight=387.22425, Charge=2)",341.88653564453125,54.02222
"Precursor(Weight=387.22425, Charge=2)",342.1761169433594,106.05604
"Precursor(Weight=387.22425, Charge=2)",342.200927734375,40.80357
"Precursor(Weight=387.22425, Charge=2)",342.9864196777344,86.16621
"Precursor(Weight=387.22425, Charge=2)",343.1959533691406,558.0879
"Precursor(Weight=387.22425, Charge=2)",344.19671630859375,92.28125
"Precursor(Weight=387.22425, Charge=2)",348.17083740234375,43.456898
"Precursor(Weight=387.22425, Charge=2)",351.1676025390625,29.009615
"Precursor(Weight=387.22425, Charge=2)",351.2024230957031,85.142044
"Precursor(Weight=387.22425, Charge=2)",353.1758117675781,409.53314
"Precursor(Weight=387.22425, Charge=2)",356.6628723144531,54.408333
"Precursor(Weight=387.22425, Charge=2)",357.12139892578125,189.00313
"Precursor(Weight=387.22425, Charge=2)",357.1654968261719,232.45161
"Precursor(Weight=387.22425, Charge=2)",357.17694091796875,960.9388
"Precursor(Weight=387.22425, Charge=2)",357.3459167480469,47.070312
"Precursor(Weight=387.22425, Charge=2)",358.14984130859375,20.375
"Precursor(Weight=387.22425, Charge=2)",358.17791748046875,148.77841
"Precursor(Weight=387.22425, Charge=2)",358.9052429199219,41.625
"Precursor(Weight=387.22425, Charge=2)",368.2334289550781,40.206635
"Precursor(Weight=387.22425, Charge=2)",368.9609680175781,38.273647
"Precursor(Weight=387.22425, Charge=2)",369.0766296386719,91.136795
"Precursor(Weight=387.22425, Charge=2)",369.2013854980469,29.65407
"Precursor(Weight=387.22425, Charge=2)",369.2355041503906,97.80357
"Precursor(Weight=387.22425, Charge=2)",372.5897216796875,13.125
"Precursor(Weight=387.22425, Charge=2)",373.20684814453125,111.09463
"Precursor(Weight=387.22425, Charge=2)",376.2157897949219,23.765625
"Precursor(Weight=387.22425, Charge=2)",379.193359375,77.96
"Precursor(Weight=387.22425, Charge=2)",379.2180480957031,130.35376
"Precursor(Weight=387.22425, Charge=2)",381.1320495605469,69.29762
"Precursor(Weight=387.22425, Charge=2)",383.1765441894531,128.55714
"Precursor(Weight=387.22425, Charge=2)",383.1959228515625,130.25513
"Precursor(Weight=387.22425, Charge=2)",385.1861572265625,40.04762
"Precursor(Weight=387.22425, Charge=2)",386.7091369628906,99.822365
"Precursor(Weight=387.22425, Charge=2)",387.2338562011719,138.75
"Precursor(Weight=387.22425, Charge=2)",387.2736511230469,71.42857
"Precursor(Weight=387.22425, Charge=2)",387.2861328125,16.25
"Precursor(Weight=387.22425, Charge=2)",387.31231689453125,14.446428
"Precursor(Weight=387.22425, Charge=2)",387.5368957519531,60.97973
"Precursor(Weight=387.22425, Charge=2)",387.90545654296875,35.920456
"Precursor(Weight=387.22425, Charge=2)",393.251708984375,75.00187
"Precursor(Weight=387.22425, Charge=2)",394.2022705078125,65.469444
"Precursor(Weight=387.22425, Charge=2)",396.1755065917969,157.3478
"Precursor(Weight=387.22425, Charge=2)",396.1941833496094,36.175
"Precursor(Weight=387.22425, Charge=2)",396.2170715332031,188.74373
"Precursor(Weight=387.22425, Charge=2)",397.1763000488281,100.97561
"Precursor(Weight=387.22425, Charge=2)",397.2046813964844,326.4308
"Precursor(Weight=387.22425, Charge=2)",397.2301940917969,35.375
"Precursor(Weight=387.22425, Charge=2)",397.2424621582031,136.7574
"Precursor(Weight=387.22425, Charge=2)",397.71307373046875,41.782608
"Precursor(Weight=387.22425, Charge=2)",398.2122497558594,78.672226
"Precursor(Weight=387.22425, Charge=2)",400.2595520019531,156.05081
"Precursor(Weight=387.22425, Charge=2)",401.1837158203125,183.60643
"Precursor(Weight=387.22425, Charge=2)",401.1941223144531,101.047104
"Precursor(Weight=387.22425, Charge=2)",401.2067565917969,89.380264
"Precursor(Weight=387.22425, Charge=2)",405.1753234863281,112.2605
"Precursor(Weight=387.22425, Charge=2)",408.7642822265625,19.692308
"Precursor(Weight=387.22425, Charge=2)",411.1805419921875,86.14405
"Precursor(Weight=387.22425, Charge=2)",411.2496337890625,24.60357
"Precursor(Weight=387.22425, Charge=2)",411.43603515625,19.163462
"Precursor(Weight=387.22425, Charge=2)",412.2178649902344,137.04408
"Precursor(Weight=387.22425, Charge=2)",413.2033996582031,385.91852
"Precursor(Weight=387.22425, Charge=2)",413.22796630859375,70.91717
"Precursor(Weight=387.22425, Charge=2)",414.18316650390625,99.00105
"Precursor(Weight=387.22425, Charge=2)",414.197265625,232.25188
"Precursor(Weight=387.22425, Charge=2)",414.2317810058594,81.87766
"Precursor(Weight=387.22425, Charge=2)",414.2499694824219,22.889706
"Precursor(Weight=387.22425, Charge=2)",414.35418701171875,107.520065
"Precursor(Weight=387.22425, Charge=2)",415.22900390625,44.01424
"Precursor(Weight=387.22425, Charge=2)",422.1986999511719,207.53821
"Precursor(Weight=387.22425, Charge=2)",422.2398681640625,60.669445
"Precursor(Weight=387.22425, Charge=2)",423.17755126953125,131.28482
"Precursor(Weight=387.22425, Charge=2)",423.19287109375,160.04167
"Precursor(Weight=387.22425, Charge=2)",424.1755065917969,60.054825
"Precursor(Weight=387.22425, Charge=2)",425.2009582519531,114.01356
"Precursor(Weight=387.22425, Charge=2)",425.2335205078125,585.8099
"Precursor(Weight=387.22425, Charge=2)",425.2749328613281,21.041666
"Precursor(Weight=387.22425, Charge=2)",426.2262878417969,65.1235
"Precursor(Weight=387.22425, Charge=2)",427.805908203125,36.310345
"Precursor(Weight=387.22425, Charge=2)",429.222412109375,100.31057
"Precursor(Weight=387.22425, Charge=2)",430.226806640625,61.225
"Precursor(Weight=387.22425, Charge=2)",430.6820068359375,51.09423
"Precursor(Weight=387.22425, Charge=2)",435.22406005859375,158.42677
"Precursor(Weight=387.22425, Charge=2)",437.14752197265625,10.666667
"Precursor(Weight=387.22425, Charge=2)",438.2689514160156,202.55542
"Precursor(Weight=387.22425, Charge=2)",440.17291259765625,74.94522
"Precursor(Weight=387.22425, Charge=2)",440.2148132324219,1777.765
"Precursor(Weight=387.22425, Charge=2)",440.7917175292969,14.13587
"Precursor(Weight=387.22425, Charge=2)",440.82098388671875,29.387821
"Precursor(Weight=387.22425, Charge=2)",441.14837646484375,108.003525
"Precursor(Weight=387.22425, Charge=2)",441.2090148925781,454.1306
"Precursor(Weight=387.22425, Charge=2)",441.2180480957031,126.57126
"Precursor(Weight=387.22425, Charge=2)",443.24957275390625,149.0544
"Precursor(Weight=387.22425, Charge=2)",443.829345703125,43.5125
"Precursor(Weight=387.22425, Charge=2)",445.2290954589844,75.12805
"Precursor(Weight=387.22425, Charge=2)",448.2185363769531,33.603573
"Precursor(Weight=387.22425, Charge=2)",449.16845703125,31.592106
"Precursor(Weight=387.22425, Charge=2)",451.2593688964844,86.68056
"Precursor(Weight=387.22425, Charge=2)",456.1278381347656,19.692308
"Precursor(Weight=387.22425, Charge=2)",458.12127685546875,44.16129
"Precursor(Weight=387.22425, Charge=2)",458.1884765625,70.04529
"Precursor(Weight=387.22425, Charge=2)",458.2264709472656,1752.0751
"Precursor(Weight=387.22425, Charge=2)",458.2549743652344,143.00539
"Precursor(Weight=387.22425, Charge=2)",458.29986572265625,12.125
"Precursor(Weight=387.22425, Charge=2)",458.4631652832031,44.189392
"Precursor(Weight=387.22425, Charge=2)",459.2259826660156,646.1548
"Precursor(Weight=387.22425, Charge=2)",459.267578125,17.333334
"Precursor(Weight=387.22425, Charge=2)",459.7003479003906,10.066176
"Precursor(Weight=387.22425, Charge=2)",459.7300720214844,14.125
"Precursor(Weight=387.22425, Charge=2)",460.27447509765625,48.817566
"Precursor(Weight=387.22425, Charge=2)",461.1648254394531,54.0
"Precursor(Weight=387.22425, Charge=2)",466.2165832519531,31.013159
"Precursor(Weight=387.22425, Charge=2)",466.2290344238281,135.95503
"Precursor(Weight=387.22425, Charge=2)",466.2633361816406,121.002235
"Precursor(Weight=387.22425, Charge=2)",466.76507568359375,10.471154
"Precursor(Weight=387.22425, Charge=2)",467.2236328125,94.29605
"Precursor(Weight=387.22425, Charge=2)",467.2452392578125,94.01844
"Precursor(Weight=387.22425, Charge=2)",468.2823791503906,30.041666
"Precursor(Weight=387.22425, Charge=2)",469.2091064453125,36.406914
"Precursor(Weight=387.22425, Charge=2)",473.2966613769531,103.89605
"Precursor(Weight=387.22425, Charge=2)",473.32611083984375,16.375
"Precursor(Weight=387.22425, Charge=2)",480.27606201171875,58.422413
"Precursor(Weight=387.22425, Charge=2)",481.2712097167969,103.118645
"Precursor(Weight=387.22425, Charge=2)",482.25457763671875,32.0
"Precursor(Weight=387.22425, Charge=2)",483.2403259277344,86.89352
"Precursor(Weight=387.22425, Charge=2)",483.2549133300781,74.68269
"Precursor(Weight=387.22425, Charge=2)",484.0111083984375,13.0
"Precursor(Weight=387.22425, Charge=2)",484.238525390625,186.76428
"Precursor(Weight=387.22425, Charge=2)",486.21600341796875,95.30189
"Precursor(Weight=387.22425, Charge=2)",486.28155517578125,83.645004
"Precursor(Weight=387.22425, Charge=2)",487.29083251953125,24.60357
"Precursor(Weight=387.22425, Charge=2)",492.30792236328125,35.048077
"Precursor(Weight=387.22425, Charge=2)",494.23162841796875,97.21294
"Precursor(Weight=387.22425, Charge=2)",495.2647399902344,72.166046
"Precursor(Weight=387.22425, Charge=2)",495.9947204589844,75.64091
"Precursor(Weight=387.22425, Charge=2)",496.2837219238281,317.55994
"Precursor(Weight=387.22425, Charge=2)",497.01788330078125,65.53723
"Precursor(Weight=387.22425, Charge=2)",497.2794494628906,85.40515
"Precursor(Weight=387.22425, Charge=2)",498.2349548339844,74.432434
"Precursor(Weight=387.22425, Charge=2)",508.27740478515625,179.63548
"Precursor(Weight=387.22425, Charge=2)",508.5414123535156,21.163462
"Precursor(Weight=387.22425, Charge=2)",509.5368347167969,14.291667
"Precursor(Weight=387.22425, Charge=2)",511.2469177246094,407.35376
"Precursor(Weight=387.22425, Charge=2)",511.32000732421875,19.053572
"Precursor(Weight=387.22425, Charge=2)",512.2481079101562,188.49309
"Precursor(Weight=387.22425, Charge=2)",513.3114624023438,153.00766
"Precursor(Weight=387.22425, Charge=2)",514.275390625,182.59583
"Precursor(Weight=387.22425, Charge=2)",518.2696533203125,62.905823
"Precursor(Weight=387.22425, Charge=2)",524.1438598632812,14.166667
"Precursor(Weight=387.22425, Charge=2)",525.2847900390625,151.39383
"Precursor(Weight=387.22425, Charge=2)",525.3074951171875,24.245
"Precursor(Weight=387.22425, Charge=2)",526.276611328125,85.90131
"Precursor(Weight=387.22425, Charge=2)",527.2775268554688,29.132353
"Precursor(Weight=387.22425, Charge=2)",527.3162231445312,232.73154
"Precursor(Weight=387.22425, Charge=2)",527.7487182617188,33.84375
"Precursor(Weight=387.22425, Charge=2)",528.2681274414062,46.201923
"Precursor(Weight=387.22425, Charge=2)",528.3193359375,110.32545
"Precursor(Weight=387.22425, Charge=2)",528.7996215820312,44.0
"Precursor(Weight=387.22425, Charge=2)",529.2194213867188,76.12255
"Precursor(Weight=387.22425, Charge=2)",529.2586669921875,137.62398
"Precursor(Weight=387.22425, Charge=2)",529.931640625,25.1125
"Precursor(Weight=387.22425, Charge=2)",530.2615966796875,248.51065
"Precursor(Weight=387.22425, Charge=2)",531.3151245117188,85.96023
"Precursor(Weight=387.22425, Charge=2)",532.0393676757812,65.00187
"Precursor(Weight=387.22425, Charge=2)",532.3182373046875,98.71627
"Precursor(Weight=387.22425, Charge=2)",533.3082885742188,235.28963
"Precursor(Weight=387.22425, Charge=2)",535.2858276367188,445.1372
"Precursor(Weight=387.22425, Charge=2)",535.9759521484375,10.920455
"Precursor(Weight=387.22425, Charge=2)",536.2680053710938,144.33333
"Precursor(Weight=387.22425, Charge=2)",537.2730102539062,76.25961
"Precursor(Weight=387.22425, Charge=2)",537.3212280273438,16.035715
"Precursor(Weight=387.22425, Charge=2)",537.61279296875,77.67351
"Precursor(Weight=387.22425, Charge=2)",538.30712890625,102.62963
"Precursor(Weight=387.22425, Charge=2)",540.0578002929688,246.9312
"Precursor(Weight=387.22425, Charge=2)",541.28125,121.33108
"Precursor(Weight=387.22425, Charge=2)",542.2977294921875,69.23736
"Precursor(Weight=387.22425, Charge=2)",543.314453125,395.69095
"Precursor(Weight=387.22425, Charge=2)",544.3187866210938,42.746796
"Precursor(Weight=387.22425, Charge=2)",545.3297729492188,269.26077
"Precursor(Weight=387.22425, Charge=2)",553.2972412109375,1577.5422
"Precursor(Weight=387.22425, Charge=2)",554.2796630859375,278.90268
"Precursor(Weight=387.22425, Charge=2)",554.3010864257812,107.025406
"Precursor(Weight=387.22425, Charge=2)",554.3800659179688,29.089285
"Precursor(Weight=387.22425, Charge=2)",555.3058471679688,61.33108
"Precursor(Weight=387.22425, Charge=2)",556.3220825195312,71.05
"Precursor(Weight=387.22425, Charge=2)",568.9149780273438,52.308674
"Precursor(Weight=387.22425, Charge=2)",571.2947998046875,334.40216
"Precursor(Weight=387.22425, Charge=2)",571.3150024414062,28.125
"Precursor(Weight=387.22425, Charge=2)",572.2627563476562,46.267406
"Precursor(Weight=387.22425, Charge=2)",572.3145141601562,115.133064
"Precursor(Weight=387.22425, Charge=2)",576.8169555664062,212.0358
"Precursor(Weight=387.22425, Charge=2)",579.3128662109375,132.20047
"Precursor(Weight=387.22425, Charge=2)",580.3092651367188,193.02272
"Precursor(Weight=387.22425, Charge=2)",590.303955078125,82.09789
"Precursor(Weight=387.22425, Charge=2)",593.5089111328125,51.09423
"Precursor(Weight=387.22425, Charge=2)",596.34228515625,32.560184
"Precursor(Weight=387.22425, Charge=2)",597.3436279296875,18.1
"Precursor(Weight=387.22425, Charge=2)",599.9232788085938,462.88977
"Precursor(Weight=387.22425, Charge=2)",600.0496215820312,16.675
"Precursor(Weight=387.22425, Charge=2)",600.1227416992188,240.62857
"Precursor(Weight=387.22425, Charge=2)",600.5095825195312,166.875
"Precursor(Weight=387.22425, Charge=2)",605.21337890625,34.708332
"Precursor(Weight=387.22425, Charge=2)",606.3206787109375,69.401924
"Precursor(Weight=387.22425, Charge=2)",607.2943115234375,283.05704
"Precursor(Weight=387.22425, Charge=2)",607.740966796875,11.778846
"Precursor(Weight=387.22425, Charge=2)",611.3876953125,40.18409
"Precursor(Weight=387.22425, Charge=2)",614.3659057617188,14.075
"Precursor(Weight=387.22425, Charge=2)",615.3585205078125,13.025
"Precursor(Weight=387.22425, Charge=2)",621.6065063476562,269.48572
"Precursor(Weight=387.22425, Charge=2)",623.0504150390625,23.78125
"Precursor(Weight=387.22425, Charge=2)",624.3327026367188,887.89056
"Precursor(Weight=387.22425, Charge=2)",624.386474609375,19.00463
"Precursor(Weight=387.22425, Charge=2)",625.3189086914062,117.348236
"Precursor(Weight=387.22425, Charge=2)",633.9046630859375,251.04132
"Precursor(Weight=387.22425, Charge=2)",636.8479614257812,63.801666
"Precursor(Weight=387.22425, Charge=2)",639.2703857421875,44.82276
"Precursor(Weight=387.22425, Charge=2)",642.34326171875,500.78207
"Precursor(Weight=387.22425, Charge=2)",642.5379028320312,40.04762
"Precursor(Weight=387.22425, Charge=2)",643.328369140625,69.55
"Precursor(Weight=387.22425, Charge=2)",643.3468627929688,74.291664
"Precursor(Weight=387.22425, Charge=2)",643.8148193359375,116.04412
"Precursor(Weight=387.22425, Charge=2)",648.2601318359375,15.1875
"Precursor(Weight=387.22425, Charge=2)",652.3538818359375,162.48303
"Precursor(Weight=387.22425, Charge=2)",657.8931274414062,12.284091
"Precursor(Weight=387.22425, Charge=2)",669.5291748046875,18.005953
"Precursor(Weight=387.22425, Charge=2)",678.3230590820312,132.48051
"Precursor(Weight=387.22425, Charge=2)",679.2442016601562,43.695652
"Precursor(Weight=387.22425, Charge=2)",681.5869750976562,67.207146
"Precursor(Weight=387.22425, Charge=2)",686.9579467773438,40.191177
"Precursor(Weight=387.22425, Charge=2)",691.8623657226562,98.43803
"Precursor(Weight=387.22425, Charge=2)",696.8900146484375,266.75
"Precursor(Weight=387.22425, Charge=2)",702.9631958007812,15.03125
"Precursor(Weight=387.22425, Charge=2)",711.04345703125,24.487904
"Precursor(Weight=387.22425, Charge=2)",716.8148193359375,102.03149
"Precursor(Weight=387.22425, Charge=2)",717.156005859375,24.149391
"Precursor(Weight=387.22425, Charge=2)",720.3950805664062,213.77783
"Precursor(Weight=387.22425, Charge=2)",720.4483032226562,20.083334
"Precursor(Weight=387.22425, Charge=2)",732.1844482421875,35.76923
"Precursor(Weight=387.22425, Charge=2)",756.3969116210938,75.32
"Precursor(Weight=387.22425, Charge=2)",766.0572509765625,12.053572
"Precursor(Weight=387.22425, Charge=2)",766.3953247070312,101.37931
"Precursor(Weight=387.22425, Charge=2)",766.7133178710938,127.819275
"Precursor(Weight=387.22425, Charge=2)",780.00634765625,105.00154
"Precursor(Weight=387.22425, Charge=2)",783.8798828125,261.85635
"Precursor(Weight=387.22425, Charge=2)",783.9337768554688,42.002552
"Precursor(Weight=387.22425, Charge=2)",789.55419921875,38.227272
"Precursor(Weight=387.22425, Charge=2)",789.97216796875,147.04167
"Precursor(Weight=387.22425, Charge=2)",790.3845825195312,16.694445
"Precursor(Weight=387.22425, Charge=2)",792.5601806640625,173.63712
"Precursor(Weight=387.22425, Charge=2)",792.8416748046875,129.54672
"Precursor(Weight=387.22425, Charge=2)",809.3902587890625,68.15625
"Precursor(Weight=387.22425, Charge=2)",810.0078125,143.80444
"Precursor(Weight=387.22425, Charge=2)",812.72412109375,156.46512
"Precursor(Weight=387.22425, Charge=2)",818.889892578125,218.00226
"Precursor(Weight=387.22425, Charge=2)",818.9458618164062,16.13587
"Precursor(Weight=387.22425, Charge=2)",837.859375,118.211205
"Precursor(Weight=387.22425, Charge=2)",852.12646484375,239.38026
"Precursor(Weight=387.22425, Charge=2)",857.6051635742188,93.266304
"Precursor(Weight=387.22425, Charge=2)",859.5972900390625,160.76042
"Precursor(Weight=387.22425, Charge=2)",863.4775390625,69.8441
"Precursor(Weight=387.22425, Charge=2)",876.28271484375,267.0
"Precursor(Weight=387.22425, Charge=2)",876.366943359375,35.273647
"Precursor(Weight=387.22425, Charge=2)",971.4678344726562,149.1315
"Precursor(Weight=387.22425, Charge=2)",981.5270385742188,52.82857
"Precursor(Weight=387.22425, Charge=2)",985.1214599609375,111.064514
"Precursor(Weight=387.22425, Charge=2)",993.6549682617188,15.004311
"Precursor(Weight=387.22425, Charge=2)",1000.0580444335938,15.125
"Precursor(Weight=387.22425, Charge=2)",1008.9931640625,166.14772
"Precursor(Weight=387.22425, Charge=2)",1015.9845581054688,99.17458
"Precursor(Weight=387.22425, Charge=2)",1016.04248046875,38.444767
"Precursor(Weight=387.22425, Charge=2)",1092.8311767578125,49.408333
"Precursor(Weight=387.22425, Charge=2)",1117.0819091796875,116.76471
"Precursor(Weight=387.22425, Charge=2)",1119.4588623046875,31.132353
"Precursor(Weight=387.22425, Charge=2)",1140.0504150390625,76.73391
"Precursor(Weight=387.22425, Charge=2)",1198.57080078125,142.72728
"Precursor(Weight=387.22425, Charge=2)",1212.9598388671875,39.115566
"Precursor(Weight=387.22425, Charge=2)",1327.923095703125,33.9
"Precursor(Weight=387.22425, Charge=2)",1336.6712646484375,38.117645
"Precursor(Weight=387.22425, Charge=2)",1385.9974365234375,31.260416
"Precursor(Weight=387.22425, Charge=2)",1388.443603515625,22.118422
"Precursor(Weight=387.22425, Charge=2)",1453.9150390625,10.102273
"Precursor(Weight=387.22425, Charge=2)",1458.0216064453125,46.375
"Precursor(Weight=387.22425, Charge=2)",1468.81396484375,31.132353
"Precursor(Weight=387.22425, Charge=2)",1476.75439453125,33.64
"Precursor(Weight=387.22425, Charge=2)",1479.415771484375,27.640152
"Precursor(Weight=387.22425, Charge=2)",1517.8372802734375,35.875
"Precursor(Weight=387.22425, Charge=2)",1541.7664794921875,27.842106
"Precursor(Weight=387.22425, Charge=2)",1579.6217041015625,14.532895
"Precursor(Weight=387.22425, Charge=2)",1587.1495361328125,35.00431
"Precursor(Weight=500.30807, Charge=2)",56.048744201660156,125.712036
"Precursor(Weight=500.30807, Charge=2)",70.0285415649414,73.764175
"Precursor(Weight=500.30807, Charge=2)",73.02790069580078,82.11364
"Precursor(Weight=500.30807, Charge=2)",84.04341888427734,315.08038
"Precursor(Weight=500.30807, Charge=2)",86.09624481201172,27327.098
"Precursor(Weight=500.30807, Charge=2)",86.14767456054688,226.11789
"Precursor(Weight=500.30807, Charge=2)",86.2664794921875,105.89474
"Precursor(Weight=500.30807, Charge=2)",86.39570617675781,63.60147
"Precursor(Weight=500.30807, Charge=2)",86.4408950805664,79.74405
"Precursor(Weight=500.30807, Charge=2)",86.97865295410156,51.430557
"Precursor(Weight=500.30807, Charge=2)",87.04439544677734,70.00714
"Precursor(Weight=500.30807, Charge=2)",87.09951782226562,1976.5468
"Precursor(Weight=500.30807, Charge=2)",87.62476348876953,50.213028
"Precursor(Weight=500.30807, Charge=2)",89.05865478515625,90.20227
"Precursor(Weight=500.30807, Charge=2)",101.0701675415039,1414.1641
"Precursor(Weight=500.30807, Charge=2)",132.0716094970703,73.02702
"Precursor(Weight=500.30807, Charge=2)",132.1012420654297,8025.538
"Precursor(Weight=500.30807, Charge=2)",133.10662841796875,348.13855
"Precursor(Weight=500.30807, Charge=2)",141.10049438476562,115.839516
"Precursor(Weight=500.30807, Charge=2)",156.1002960205078,155.00061
"Precursor(Weight=500.30807, Charge=2)",158.1356201171875,118.96305
"Precursor(Weight=500.30807, Charge=2)",167.11773681640625,104.0
"Precursor(Weight=500.30807, Charge=2)",170.09457397460938,150.48643
"Precursor(Weight=500.30807, Charge=2)",170.13832092285156,57.05357
"Precursor(Weight=500.30807, Charge=2)",171.1102752685547,61.734695
"Precursor(Weight=500.30807, Charge=2)",183.1108856201172,316.94382
"Precursor(Weight=500.30807, Charge=2)",184.10267639160156,182.9918
"Precursor(Weight=500.30807, Charge=2)",185.09251403808594,321.83475
"Precursor(Weight=500.30807, Charge=2)",185.1271209716797,612.0141
"Precursor(Weight=500.30807, Charge=2)",185.28274536132812,79.01136
"Precursor(Weight=500.30807, Charge=2)",185.3539581298828,61.720238
"Precursor(Weight=500.30807, Charge=2)",187.14425659179688,72.007576
"Precursor(Weight=500.30807, Charge=2)",194.09249877929688,189.73215
"Precursor(Weight=500.30807, Charge=2)",195.0776824951172,71.275
"Precursor(Weight=500.30807, Charge=2)",197.125244140625,260.3409
"Precursor(Weight=500.30807, Charge=2)",199.18028259277344,855.325
"Precursor(Weight=500.30807, Charge=2)",200.1793212890625,116.698395
"Precursor(Weight=500.30807, Charge=2)",201.12388610839844,4002.779
"Precursor(Weight=500.30807, Charge=2)",201.71978759765625,95.3373
"Precursor(Weight=500.30807, Charge=2)",202.12525939941406,348.52597
"Precursor(Weight=500.30807, Charge=2)",209.12940979003906,70.272224
"Precursor(Weight=500.30807, Charge=2)",209.16281127929688,58.55682
"Precursor(Weight=500.30807, Charge=2)",211.1076202392578,159.04013
"Precursor(Weight=500.30807, Charge=2)",212.10206604003906,572.3912
"Precursor(Weight=500.30807, Charge=2)",213.12039184570312,141.121
"Precursor(Weight=500.30807, Charge=2)",215.1410369873047,606.1413
"Precursor(Weight=500.30807, Charge=2)",217.1888885498047,68.367424
"Precursor(Weight=500.30807, Charge=2)",227.17416381835938,670.306
"Precursor(Weight=500.30807, Charge=2)",228.1312713623047,66.94531
"Precursor(Weight=500.30807, Charge=2)",228.17401123046875,68.060646
"Precursor(Weight=500.30807, Charge=2)",229.11610412597656,827.6178
"Precursor(Weight=500.30807, Charge=2)",230.0330810546875,51.335526
"Precursor(Weight=500.30807, Charge=2)",230.11111450195312,479.05322
"Precursor(Weight=500.30807, Charge=2)",240.09109497070312,185.00554
"Precursor(Weight=500.30807, Charge=2)",242.14682006835938,217.86441
"Precursor(Weight=500.30807, Charge=2)",245.1857452392578,2575.8462
"Precursor(Weight=500.30807, Charge=2)",245.73739624023438,80.02381
"Precursor(Weight=500.30807, Charge=2)",245.87435913085938,50.330647
"Precursor(Weight=500.30807, Charge=2)",246.18675231933594,456.97208
"Precursor(Weight=500.30807, Charge=2)",247.14088439941406,171.01404
"Precursor(Weight=500.30807, Charge=2)",253.18795776367188,506.14166
"Precursor(Weight=500.30807, Charge=2)",254.1942596435547,83.80357
"Precursor(Weight=500.30807, Charge=2)",266.14898681640625,110.77589
"Precursor(Weight=500.30807, Charge=2)",266.4407653808594,230.39706
"Precursor(Weight=500.30807, Charge=2)",268.13287353515625,60.255283
"Precursor(Weight=500.30807, Charge=2)",268.1648864746094,116.190475
"Precursor(Weight=500.30807, Charge=2)",269.1864929199219,388.0287
"Precursor(Weight=500.30807, Charge=2)",282.1402282714844,142.79207
"Precursor(Weight=500.30807, Charge=2)",283.1407775878906,214.60666
"Precursor(Weight=500.30807, Charge=2)",286.1751708984375,934.2577
"Precursor(Weight=500.30807, Charge=2)",298.2106628417969,433.91928
"Precursor(Weight=500.30807, Charge=2)",299.1752624511719,85.86786
"Precursor(Weight=500.30807, Charge=2)",299.1980895996094,154.81818
"Precursor(Weight=500.30807, Charge=2)",300.15447998046875,142.0625
"Precursor(Weight=500.30807, Charge=2)",300.2419128417969,132.66542
